Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Mean,Fwd Header Length,Flow IAT Std,Flow Bytes/s,Label
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
1.0,2,0,64,0,32,32,32.0,0.0,0.0,64,0.0,64000000.0,0
927232.5038909912,12,0,1043,0,317,20,86.91666666666667,84293.8639900901,84293.8639900901,240,115941.9525160434,1124.852715606073,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0,1
1.0,8,0,9025,0,1404,84,1128.125,0.0,0.0,160,0.0,9025000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
791090.726852417,6,0,2491,0,1472,20,415.1666666666667,158218.1453704834,158218.1453704834,132,143200.11036174395,3148.8170894268515,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
291083.57429504395,3,0,1513,0,1442,20,504.3333333333333,145541.78714752197,145541.78714752197,60,204350.3437042221,5197.819917060709,0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0,0
317412.6148223877,6,0,1356,0,763,20,226.0,63482.52296447754,63482.52296447754,120,112289.01824611984,4272.041931158808,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
536353.588104248,10,0,479,0,101,20,47.9,59594.84312269423,59594.84312269423,200,89340.37622599598,893.0675782239746,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,1
448513.9846801758,2,0,64,0,32,32,32.0,448513.9846801758,448513.9846801758,64,0.0,142.69343250386456,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
2000.8087158203125,5,0,139,0,59,20,27.8,500.2021789550781,500.2021789550781,100,577.5853327952734,69471.90848427074,0
688320.8751678467,8,0,1418,0,764,20,177.25,98331.55359540669,98331.55359540669,160,132857.07698393674,2060.085711702731,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
12000.083923339844,11,0,255,0,55,20,23.181818181818183,1200.0083923339844,1200.0083923339844,220,788.4273729845727,21249.851386791703,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
647580.3852081299,6,0,1499,0,1333,20,249.83333333333331,129516.07704162598,129516.07704162598,120,104840.06352676926,2314.7705431476697,1
1.0,2,0,685,0,634,51,342.5,0.0,0.0,40,0.0,685000000.0,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
207004.30870056152,2,0,79,0,59,20,39.5,207004.30870056152,207004.30870056152,40,0.0,381.6345683619372,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
512871.7422485352,4,0,219,0,101,20,54.75,170957.24741617838,170957.24741617838,80,149175.25447526874,427.0073430832024,0
504340.1718139648,6,0,399,0,101,55,66.5,100868.03436279295,100868.03436279295,120,117867.97983190272,791.1326963404741,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
345306.8733215332,8,0,439,0,101,20,54.875,49329.5533316476,49329.5533316476,160,80034.50138110774,1271.3329328699006,0
1.0,1,0,128,0,128,128,128.0,0.0,0.0,8,0.0,128000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
568029.6421051025,5,0,309,0,101,20,61.8,142007.41052627563,142007.41052627563,100,140330.37297561413,543.9856956317532,0
694806.8141937256,47,0,64044,0,1472,20,1362.6382978723404,15104.495960733166,15104.495960733166,940,70064.42196373381,92175.26180182696,1
1.0,2,0,796,0,741,55,398.0,0.0,0.0,40,0.0,796000000.0,0
43900.72822570801,4,0,143,0,59,20,35.75,14633.576075236002,14633.576075236002,80,22598.68813816632,3257.349155230187,0
776078.9394378662,8,0,369,0,101,20,46.125,110868.41991969517,110868.41991969517,160,125905.56361724938,475.4670965137594,0
187523.84185791016,12,0,11322,0,1404,20,943.5,17047.62198708274,17047.62198708274,240,37014.83305836832,60376.32275355612,0
289870.5005645752,3,0,705,0,665,20,235.0,144935.2502822876,144935.2502822876,60,204969.3966151501,2432.1205456467114,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1008557.3196411132,2565,0,51300,0,20,20,20.0,393.3530887835855,393.3530887835855,51300,733.6641089061436,50864.73421089709,1
794322.0138549805,21,0,21186,0,1472,20,1008.8571428571428,39716.10069274902,39716.10069274902,420,88668.46149488614,26671.802657439544,0
793597.936630249,8,0,1346,0,647,20,168.25,113371.13380432127,113371.13380432127,160,139410.24677664848,1696.0729581976277,0
151776.55220031738,4,0,520,0,317,51,130.0,50592.18406677246,50592.18406677246,80,87628.23326952652,3426.089158447181,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
670196.7716217041,13,0,609,0,101,20,46.84615384615385,55849.73096847534,55849.73096847534,260,89716.52958020175,908.688352118403,0
1999.3782043457031,3,0,84,0,44,20,28.0,999.6891021728516,999.6891021728516,60,6.069146185568741,42013.061769616026,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
468087.19635009766,7,0,291,0,101,20,41.57142857142857,78014.53272501628,78014.53272501628,140,107020.39753293156,621.6790424285641,1
569336.4143371582,8,0,807,0,489,20,100.875,81333.77347673688,81333.77347673688,160,144581.42143613694,1417.4396361763338,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
527228.3554077148,58,0,78201,0,1472,20,1348.2931034482758,9249.620270310788,9249.620270310788,1172,42571.37136956278,148324.7234294252,0
249640.2263641357,3,0,72,0,32,20,24.0,124820.11318206789,124820.11318206789,72,176522.29691902513,288.4150565341091,0
927944.4217681884,28,0,737,0,93,20,26.321428571428573,34368.31191734032,34368.31191734032,560,101584.20127822392,794.2286011005424,0
57546.85401916504,12,0,3000,0,1404,20,250.0,5231.532183560458,5231.532183560458,240,10409.779987364667,52131.433614092944,0
677673.33984375,11,0,1857,0,651,20,168.8181818181818,67767.333984375,67767.333984375,220,111791.1779987562,2740.2583085652527,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1006026.2680053712,3176,0,63520,0,20,20,20.0,316.8586670883059,316.8586670883059,63520,801.6332012110563,63139.50442461098,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
527720.2129364014,28,0,37540,0,1472,20,1340.7142857142858,19545.193071718568,19545.193071718568,560,100761.67950370137,71136.1798918325,0
74555.1586151123,7,0,3351,0,1472,20,478.7142857142857,12425.859769185385,12425.859769185385,140,29950.86413832597,44946.58803288702,0
1.0,2,0,1328,0,664,664,664.0,0.0,0.0,16,0.0,1328000000.0,1
580376.386642456,6,0,329,0,101,20,54.833333333333336,116075.2773284912,116075.2773284912,120,120560.09054736812,566.8735110043032,1
735075.7122039795,8,0,1948,0,1290,20,243.5,105010.81602913993,105010.81602913993,160,105672.13241729952,2650.067153163456,0
342628.00216674805,7,0,1426,0,680,20,203.7142857142857,57104.66702779134,57104.66702779134,140,105778.14555735308,4161.948209084217,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
698977.2319793701,36,0,41495,0,1472,20,1152.638888888889,19970.77805655343,19970.77805655343,720,59512.40434756754,59365.30991502267,0
594039.4401550293,6,0,329,0,101,20,54.833333333333336,118807.88803100586,118807.88803100586,120,105419.1941803595,553.8352805566905,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
257186.1743927002,7,0,291,0,101,20,41.57142857142857,42864.36239878336,42864.36239878336,140,54968.12589067927,1131.4760627671576,1
659247.3983764648,13,0,1059,0,487,20,81.46153846153847,54937.283198038735,54937.283198038735,260,84898.4359813951,1606.377215303405,0
515882.2536468506,7,0,1355,0,721,20,193.57142857142856,85980.37560780843,85980.37560780843,140,132268.50311471592,2626.568350473965,0
84540.60554504395,47,0,65154,0,1472,20,1386.2553191489362,1837.839250979216,1837.839250979216,940,9952.140119793365,770682.9112465418,0
983065.128326416,85,0,107626,0,1472,20,1266.1882352941177,11703.15628960019,11703.15628960019,1712,44956.07398090278,109480.03026332958,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
269303.0834197998,7,0,419,0,101,20,59.85714285714285,44883.8472366333,44883.8472366333,140,82585.84776256063,1555.8678150997885,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
644936.0847473145,5,0,297,0,101,20,59.4,161234.0211868286,161234.0211868286,100,115663.82072037423,460.5107498619253,1
287761.2113952637,10,0,456,0,78,20,45.6,31973.467932807074,31973.467932807074,200,62906.87764255913,1584.6472072764752,1
604975.4619598389,66,0,91723,0,1472,20,1389.7424242424242,9307.314799382137,9307.314799382137,1320,63673.336007540616,151614.41375301435,0
521014.2135620117,5,0,1296,0,1150,20,259.2,130253.55339050292,130253.55339050292,100,105035.89635751164,2487.456131263008,0
313241.48178100586,3,0,589,0,537,20,196.33333333333331,156620.74089050293,156620.74089050293,72,132554.19879027834,1880.3384425686731,0
764103.1742095947,5,0,160,0,32,32,32.0,191025.79355239868,191025.79355239868,160,124771.3694711511,209.39580595972205,1
524349.9279022217,8,0,369,0,101,20,46.125,74907.13255746024,74907.13255746024,160,101926.94628183352,703.7285224320835,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
594691.7533874512,15,0,4887,0,1472,20,325.8,42477.98238481794,42477.98238481794,336,82717.01823785115,8217.702653791537,1
1006759.1667175292,2824,0,56480,0,20,20,20.0,356.62740585105536,356.62740585105536,56480,1192.242020273628,56100.80530396287,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
54410.21919250488,3,0,86,0,46,20,28.666666666666668,27205.10959625244,27205.10959625244,60,38473.83495686664,1580.5854355361,0
818816.1849975586,34,0,44826,0,1472,20,1318.4117647058824,24812.61166659269,24812.61166659269,692,74353.78509762009,54744.88758442611,1
521179.4376373291,6,0,2123,0,1472,20,353.8333333333333,104235.88752746582,104235.88752746582,132,140459.5490654361,4073.4531078667055,0
705812.2158050537,5,0,309,0,101,20,61.8,176453.05395126343,176453.05395126343,100,131376.00385375434,437.7934995748872,0
269693.61305236816,8,0,439,0,101,20,54.875,38527.65900748117,38527.65900748117,160,79197.13628955987,1627.7730682289332,1
922450.304031372,22,0,880,0,317,20,40.0,43926.20495387486,43926.20495387486,440,156037.87892404306,953.9809311722788,1
483293.0564880371,5,0,865,0,488,20,173.0,120823.26412200928,120823.26412200928,100,107229.9736142709,1789.8043193207168,0
1990.318298339844,3,0,84,0,44,20,28.0,995.159149169922,995.159149169922,60,4.046097457045828,42204.30474365118,0
123170.3758239746,12,0,2026,0,861,20,168.83333333333334,11197.3068930886,11197.3068930886,240,17938.86576127095,16448.760397511487,0
452641.487121582,7,0,3132,0,1404,20,447.4285714285714,75440.247853597,75440.247853597,152,115235.7322229637,6919.383417363878,0
275876.0452270508,8,0,439,0,101,20,54.875,39410.8636038644,39410.8636038644,160,85632.12729495968,1591.294378744249,0
245311.49864196777,3,0,60,0,20,20,20.0,122655.74932098389,122655.74932098389,60,173461.42419276995,244.58698565765164,0
203372.47848510745,2,0,79,0,59,20,39.5,203372.47848510745,203372.47848510745,40,0.0,388.4498069181225,1
308084.72633361816,6,0,1252,0,668,20,208.66666666666663,61616.94526672363,61616.94526672363,120,107703.69966929436,4063.817167762601,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
797258.8539123535,7,0,361,0,101,20,51.57142857142857,132876.47565205893,132876.47565205893,140,205381.25881575304,452.80149380402673,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
600266.9334411621,11,0,627,0,101,20,57.0,60026.69334411621,60026.69334411621,220,96375.02371561588,1044.5352976642987,1
796662.0922088623,73,0,86471,0,1472,20,1184.5342465753424,11064.751280678644,11064.751280678644,1460,38874.27169695573,108541.62742982598,0
851217.9851531982,3,0,527,0,487,20,175.66666666666666,425608.9925765991,425608.9925765991,60,601902.0095697764,619.1128585061006,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
396721.1246490479,10,0,9698,0,1472,20,969.8,44080.12496100532,44080.12496100532,200,130041.50585788523,24445.383412791944,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
300517.7974700928,18,0,5039,0,1472,20,279.94444444444446,17677.51749824075,17677.51749824075,360,36084.14922056645,16767.72571348782,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
414353.609085083,26,0,590,0,55,20,22.692307692307693,16574.14436340332,16574.14436340332,520,46522.65610335311,1423.9045758591424,0
1008907.0796966552,2551,0,51020,0,20,20,20.0,395.64983517515896,395.64983517515896,51020,672.6974864614923,50569.57278497839,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
535917.0436859131,24,0,30641,0,1472,20,1276.7083333333333,23300.741029822308,23300.741029822308,480,109447.7295167798,57174.8936911174,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
577322.244644165,34,0,44814,0,1472,20,1318.0588235294117,17494.61347406561,17494.61347406561,680,62961.756602566464,77623.89274922412,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
579003.3340454102,19,0,21420,0,1472,35,1127.3684210526317,32166.85189141168,32166.85189141168,380,97449.10160743773,36994.60562746962,0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
687513.3514404297,13,0,597,0,101,20,45.92307692307692,57292.77928670248,57292.77928670248,260,74228.46973505651,868.3467728287858,1
50427.43682861328,11,0,2981,0,1404,20,271.0,5042.743682861328,5042.743682861328,220,12818.708761884438,59114.64447680466,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
434784.1739654541,3,0,141,0,101,20,47.0,217392.08698272705,217392.08698272705,60,68369.43754261399,324.2988324851106,0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
716200.590133667,20,0,21866,0,1472,20,1093.3,37694.76790177195,37694.76790177195,400,91496.20740282828,30530.552894293305,1
746613.0256652832,15,0,707,0,101,20,47.13333333333333,53329.50183323451,53329.50183323451,300,65851.84335012817,946.943028980796,0
1.0,1,0,48,0,48,48,48.0,0.0,0.0,20,0.0,48000000.0,0
1.0,3,0,2807,0,1404,83,935.6666666666666,0.0,0.0,60,0.0,2807000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
40124.89318847656,2,0,40,0,20,20,20.0,40124.89318847656,40124.89318847656,40,0.0,996.887388886248,0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0,0
1983.642578125,2,0,75,0,55,20,37.5,1983.642578125,1983.642578125,40,0.0,37809.230769230766,0
601162.1952056885,17,0,5277,0,1472,20,310.4117647058824,37572.63720035553,37572.63720035553,352,88370.49139540635,8777.997089777855,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
102987.52784729004,146,0,206233,0,1472,20,1412.554794520548,710.2588127399313,710.2588127399313,2920,7323.36016528962,2002504.6169260647,0
815274.9538421631,20,0,22684,0,1472,20,1134.2,42909.208096955954,42909.208096955954,400,183043.5345235524,27823.74203095121,1
260935.0681304932,3,0,141,0,101,20,47.0,130467.53406524658,130467.53406524658,60,184508.95612444548,540.3643174917606,1
583258.3904266357,12,0,5210,0,1472,20,434.1666666666667,53023.490038785065,53023.490038785065,240,109339.15710139518,8932.576171238692,0
880583.5247039795,21,0,5927,0,1472,20,282.23809523809524,44029.176235198975,44029.176235198975,432,86337.60064192468,6730.764128243763,1
262504.81605529785,2,0,79,0,59,20,39.5,262504.81605529785,262504.81605529785,40,0.0,300.946859517268,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
661777.2579193115,6,0,1267,0,654,20,211.16666666666663,132355.4515838623,132355.4515838623,120,158900.64150190176,1914.5414636694595,1
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
572110.652923584,14,0,13934,0,1472,20,995.2857142857144,44008.51176335262,44008.51176335262,292,105001.21400425505,24355.42832281633,0
267797.23167419434,5,0,251,0,101,20,50.2,66949.30791854858,66949.30791854858,100,107399.0684845504,937.2763057736532,1
499812.8414154053,6,0,885,0,488,20,147.5,99962.56828308104,99962.56828308104,120,97991.01833961424,1770.6627894829485,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
364241.1231994629,4,0,850,0,759,20,212.5,121413.7077331543,121413.7077331543,80,165360.08362185012,2333.618984407012,0
1003278.2554626464,2833,0,56660,0,20,20,20.0,354.2649207142113,354.2649207142113,56660,558.7832866241437,56474.860978495046,1
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,1
59855.46112060547,15,0,2406,0,1022,20,160.4,4275.390080043248,4275.390080043248,300,8939.914718775495,40196.83342096458,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
58566.33186340332,4,0,3581,0,1456,32,895.25,19522.11062113444,19522.11062113444,92,33813.28746678486,61144.34498565002,0
253391.26586914065,3,0,589,0,537,20,196.33333333333331,126695.63293457033,126695.63293457033,72,176904.4845413219,2324.468438088069,1
526338.1004333496,6,0,694,0,415,20,115.66666666666669,105267.62008666992,105267.62008666992,120,143860.46947817248,1318.5441058297115,0
764135.3607177734,34,0,44826,0,1472,20,1318.4117647058824,23155.61699144768,23155.61699144768,692,73184.42544693619,58662.38143709735,1
471917.39082336426,4,0,949,0,858,20,237.25,157305.79694112143,157305.79694112143,80,222713.24593843732,2010.9451748414265,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
693736.7916107178,7,0,1293,0,657,20,184.7142857142857,115622.7986017863,115622.7986017863,140,138427.12058282044,1863.8192692619243,0
169373.9891052246,13,0,11334,0,1404,20,871.8461538461538,14114.49909210205,14114.49909210205,260,32938.03296322801,66917.00455232641,0
763082.0274353027,7,0,1393,0,760,20,199.0,127180.3379058838,127180.3379058838,140,141673.42893380928,1825.4918212159105,0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
1018072.8435516356,2274,0,45480,0,20,20,20.0,447.89830336631576,447.89830336631576,45480,1247.366588941269,44672.63839524396,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
630581.6173553467,10,0,479,0,101,20,47.9,70064.62415059407,70064.62415059407,200,87705.19458097965,759.6161810249424,0
435532.0930480957,4,0,219,0,101,20,54.75,145177.36434936523,145177.36434936523,80,39919.042505573016,502.8332090692014,1
1.0,2,0,82,0,41,41,41.0,0.0,0.0,16,0.0,82000000.0,0
773087.2631072998,6,0,1322,0,658,20,220.33333333333331,154617.45262145996,154617.45262145996,120,169189.81531355935,1710.0268793543871,1
1008354.663848877,1096,0,21920,0,20,20,20.0,920.8718391313944,920.8718391313944,21920,3223.2031340742897,21738.38311644401,1
417356.9679260254,2,0,79,0,59,20,39.5,417356.9679260254,417356.9679260254,40,0.0,189.28640485523744,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
530534.2674255371,5,0,975,0,864,20,195.0,132633.56685638428,132633.56685638428,100,159895.33907025034,1837.7700741768683,1
505034.2082977295,15,0,15406,0,1472,20,1027.0666666666666,36073.87202126639,36073.87202126639,312,90331.32613630386,30504.86431785984,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
825992.1073913574,13,0,843,0,312,20,64.84615384615384,68832.67561594646,68832.67561594646,260,88549.37936704456,1020.5908657679028,0
599107.7423095703,10,0,616,0,245,20,61.6,66567.5269232856,66567.5269232856,212,115324.66851235282,1028.195692523201,0
257972.95570373532,3,0,589,0,537,20,196.33333333333331,128986.47785186768,128986.47785186768,72,182414.4263408481,2283.185066408384,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
63025.71296691895,3,0,334,0,259,20,111.33333333333331,31512.856483459476,31512.856483459476,60,38873.38708074991,5299.424382161461,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
612666.8453216553,5,0,1378,0,1232,20,275.6,153166.71133041382,153166.71133041382,100,151696.69743958642,2249.183239671698,1
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
1.0,1,0,46,0,46,46,46.0,0.0,0.0,20,0.0,46000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
156844.3775177002,8,0,5276,0,1404,20,659.5,22406.339645385742,22406.339645385742,160,39095.60086648168,33638.4388366398,0
289250.13542175293,3,0,705,0,665,20,235.0,144625.06771087646,144625.06771087646,60,204530.7322158487,2437.33680183778,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
259558.91609191892,6,0,4504,0,1472,20,750.6666666666666,51911.78321838379,51911.78321838379,132,114015.6238102456,17352.515058295954,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
193444.96726989743,3,0,86,0,46,20,28.666666666666668,96722.48363494872,96722.48363494872,60,136786.24814295422,444.5708834596428,0
949873.685836792,21,0,1544,0,965,20,73.52380952380952,47493.6842918396,47493.6842918396,420,97945.40882587493,1625.479285321829,0
71044.2066192627,8,0,1213,0,1021,20,151.625,10149.172374180383,10149.172374180383,160,24262.39890881121,17073.876361244507,0
419534.20639038086,5,0,583,0,472,20,116.6,104883.5515975952,104883.5515975952,100,149982.82892104305,1389.6363898811926,1
1.0,2,0,64,0,44,20,32.0,0.0,0.0,40,0.0,64000000.0,0
216088.7718200684,2,0,79,0,59,20,39.5,216088.7718200684,216088.7718200684,40,0.0,365.59049012403705,0
244851.35078430176,5,0,2417,0,1472,20,483.4,61212.83769607544,61212.83769607544,100,117788.27271344382,9871.295348209947,0
553377.1514892578,13,0,4823,0,1472,20,371.0,46114.76262410482,46114.76262410482,272,95879.24826878376,8715.574878760826,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
647809.0286254883,3,0,737,0,666,20,245.66666666666663,323904.51431274414,323904.51431274414,60,456651.3255466823,1137.6809637305546,0
207413.4349822998,2,0,79,0,59,20,39.5,207413.4349822998,207413.4349822998,40,0.0,380.88178813846696,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
313776.49307250977,20,0,1203,0,491,20,60.15,16514.5522669742,16514.5522669742,400,36733.15307448718,3833.939210105207,1
494334.22088623047,7,0,751,0,488,20,107.28571428571428,82389.03681437175,82389.03681437175,140,107365.40331692784,1519.215074072002,1
260849.7142791748,6,0,4504,0,1472,20,750.6666666666666,52169.94285583496,52169.94285583496,132,116655.53860792649,17266.647243399268,0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
371299.74365234375,15,0,4950,0,1472,20,330.0,26521.410260881697,26521.410260881697,300,54484.40761298165,13331.547044198329,0
320825.57678222656,8,0,369,0,101,20,46.125,45832.22525460379,45832.22525460379,160,63691.16712425602,1150.1576766445703,0
698734.0450286865,21,0,1220,0,488,20,58.095238095238095,34936.702251434326,34936.702251434326,420,74985.80135576935,1746.0148230646366,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,46,0,46,46,46.0,0.0,0.0,20,0.0,46000000.0,0
12003.183364868164,5,0,139,0,59,20,27.8,3000.795841217041,3000.795841217041,100,4689.804793930835,11580.261316913298,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
959663.6295318604,34,0,23785,0,1472,20,699.5588235294117,29080.71604642001,29080.71604642001,680,66358.13391488905,24784.7258852591,1
265011.0721588135,6,0,4504,0,1472,20,750.6666666666666,53002.214431762695,53002.214431762695,132,110323.11801119642,16995.516312997228,0
62893.86749267578,30,0,3431,0,1404,20,114.36666666666666,2168.754051471579,2168.754051471579,600,6794.746409759391,54552.21847184946,0
1008162.7368927002,1054,0,21080,0,20,20,20.0,957.4195032219376,957.4195032219376,21080,4364.358514201421,20909.32270019376,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
751492.0234680176,9,0,670,0,312,20,74.44444444444444,93936.5029335022,93936.5029335022,180,121743.27596359391,891.5596960138782,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1015812.873840332,1013,0,20260,0,20,20,20.0,1003.7676618975612,1003.7676618975612,20260,2841.872601603401,19944.61826754178,1
94240.90385437012,46,0,64228,0,1472,20,1396.2608695652175,2094.242307874892,2094.242307874892,920,12716.591452039716,681529.9660034153,0
798879.861831665,26,0,22511,0,1472,20,865.8076923076923,31955.1944732666,31955.1944732666,520,69761.62469297995,28178.20435276334,1
692150.8312225342,22,0,22140,0,1472,20,1006.3636363636364,32959.56339154924,32959.56339154924,440,73795.58086501066,31987.24757852923,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
556228.1608581543,7,0,349,0,101,20,49.85714285714285,92704.69347635904,92704.69347635904,140,119500.69000868556,627.4403645107781,1
999427.5569915771,96,0,116962,0,1472,20,1218.3541666666667,10520.290073595548,10520.290073595548,1932,29684.381467336672,117028.99242849846,0
536790.3709411621,21,0,923,0,488,20,43.95238095238095,26839.518547058105,26839.518547058105,420,65833.6397291486,1719.479428033873,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1006720.5429077148,2204,0,44080,0,20,20,20.0,456.97709619051966,456.97709619051966,44080,925.32906448885,43785.73608191561,1
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
